onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.25_ir64_subnet_ID87,11937792,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID88,14002176,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID89,29245440,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID9,11771904,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID90,9910272,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID91,16748544,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID92,10223616,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID93,18057216,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID94,14094336,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID95,7661568,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID96,16988160,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID97,6564864,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID98,38203392,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir64_subnet_ID99,25324032,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.25_ir96_subnet_ID0,103832064,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID1,22650624,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID10,72790272,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID100,33329664,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID101,31048704,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID102,29970432,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID103,67253760,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID104,29130624,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID105,44402688,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID106,52572672,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID107,39716352,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID108,27233280,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID109,18524160,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID11,26860032,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID110,21427200,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID111,33848064,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID112,64018944,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID113,264909312,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID114,27222912,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID115,16678656,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID116,50084352,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID117,29514240,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID118,71618688,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID119,35195904,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID12,15486336,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID120,31774464,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID121,28187136,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID122,36440064,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID123,28850688,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID124,35900928,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID125,55973376,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID126,21292416,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID127,15403392,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID128,105864192,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID129,94293504,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID13,39301632,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID130,208258560,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID131,63977472,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID132,70737408,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID133,47855232,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID134,20939904,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID135,77870592,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID136,59332608,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID137,23863680,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID138,208217088,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID139,41292288,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID14,25470720,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID140,81976320,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID141,34200576,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID142,45895680,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID143,369626112,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID144,60079104,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID145,79280640,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID146,28643328,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID147,255536640,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID148,27378432,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID149,91597824,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID15,17445888,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID150,58337280,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID151,46434816,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID152,27482112,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID153,62577792,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID154,16315776,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID155,130083840,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID156,29939328,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID157,26455680,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID158,17705088,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID159,34822656,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID16,89233920,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID160,92427264,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID161,19073664,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID162,36937728,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID163,145843200,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID164,29286144,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID165,22391424,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID166,15911424,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID167,44641152,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID168,16979328,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID169,30851712,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID17,102587904,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID170,44589312,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID171,28892160,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID172,195775488,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID173,35569152,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID174,63376128,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID175,16585344,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID176,30468096,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID177,63936000,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID178,40048128,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID179,219663360,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID18,18254592,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID180,28477440,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID181,25947648,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID182,126102528,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID183,124153344,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID184,195070464,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID185,102007296,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID186,21074688,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID187,28809216,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID188,78928128,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID189,18347904,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID19,81229824,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID190,86828544,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID191,91058688,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID192,16968960,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID193,26704512,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID194,27233280,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID195,83469312,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID196,251555328,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID197,24869376,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID198,20836224,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID199,111794688,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID2,29680128,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID20,68249088,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID21,18192384,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID22,24744960,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID23,60213888,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID24,20577024,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID25,18721152,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID26,119674368,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID27,102764160,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID28,24402816,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID29,30177792,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID3,17497728,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID30,104495616,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID31,103251456,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID32,28944000,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID33,19488384,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID34,49089024,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID35,62474112,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID36,130622976,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID37,33796224,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID38,73681920,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID39,100545408,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID4,273576960,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID40,66299904,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID41,85003776,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID42,363654144,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID43,35475840,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID44,54915840,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID45,213235200,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID46,101654784,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID47,210249216,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID48,364649472,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID49,27886464,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID5,30654720,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID50,29866752,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID51,21199104,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID52,123448320,442368,442368,442368,442368,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID53,247822848,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID54,27440640,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID55,20825856,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID56,206267904,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID57,32241024,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID58,101043072,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID59,32541696,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID6,99778176,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID60,37342080,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID61,248486400,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID62,82142208,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID63,32842368,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID64,15693696,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID65,26300160,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID66,16844544,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID67,33122304,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID68,21178368,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID69,74262528,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID7,41447808,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID70,20400768,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID71,18192384,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID72,70924032,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID73,29804544,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID74,33640704,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID75,55154304,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID76,58710528,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID77,26963712,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID78,78202368,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID79,63604224,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID8,55880064,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID80,96781824,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID81,195568128,608256,608256,442368,608256,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID82,43282944,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID83,16284672,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID84,18451584,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID85,25429248,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID86,28809216,110592,101376,110592,94464,8.33%,0.00%,14.58%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID87,45055872,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID88,18182016,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID89,18119808,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID9,82349568,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID90,25304832,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID91,41053824,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID92,16315776,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID93,35475840,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID94,31774464,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID95,101167488,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID96,44796672,110592,110592,110592,110592,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.25_ir96_subnet_ID97,29700864,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID98,41261184,110592,101376,110592,78912,8.33%,0.00%,28.65%,1,0,0,1,0,0,1
w0.25_ir96_subnet_ID99,77404032,152064,110592,110592,152064,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID0,59375616,196608,86016,196608,117760,56.25%,0.00%,40.10%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID1,151166976,196608,98304,196608,135168,50.00%,0.00%,31.25%,1,1,0,0,1,0,0
w0.5_ir128_subnet_ID10,1709408256,2162688,2162688,1572864,2162688,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID100,231014400,393216,393216,393216,393216,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID101,540082176,540672,540672,393216,540672,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID102,266993664,540672,540672,393216,540672,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID103,223567872,393216,393216,393216,393216,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID104,173506560,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.5_ir128_subnet_ID105,329220096,540672,540672,393216,540672,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
